molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL4743897,COc1ccc(-n2cc(-c3ccc(C(F)(F)F)cc3)c3cc(-c4cccc(C(=O)O)c4)cnc32)cc1,inactive,1500.0
CHEMBL4750590,COc1ccc(-n2cc(-c3ccncc3)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,inactive,7500.0
CHEMBL4776595,COc1ccc(-n2cc(-c3ccncc3)c3cc(-c4cccc(C(=O)O)c4)cnc32)cc1,inactive,2000.0
CHEMBL4764690,COc1ccc(-n2cc(-c3cncnc3)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,inactive,10000.0
CHEMBL4788228,COc1ccc(-n2cc(-c3ccc4c(c3)OCO4)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,inactive,2000.0
CHEMBL4783825,COc1ccc(-n2cc(-c3ccc(C#N)cc3)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,active,390.0
CHEMBL4762054,Cc1ccc(S(=O)(=O)n2cc(-c3ccc4nonc4c3)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,inactive,6700.0
CHEMBL4753055,O=C(O)c1ccc(-c2cnc3c(c2)c(-c2ccc4nonc4c2)cn3Cc2ccccc2)cc1,inactive,1100.0
CHEMBL4752755,COc1ccc(Cn2cc(-c3ccc4nonc4c3)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,inactive,1200.0
CHEMBL4785204,COc1cccc(-n2cc(-c3ccc4nonc4c3)c3cc(-c4ccc(C(=O)O)cc4)cnc32)c1,inactive,3200.0
CHEMBL4741433,O=C(O)c1ccc(-c2cnc3c(c2)c(-c2ccc4nonc4c2)cn3-c2ccccc2)cc1,active,140.0
CHEMBL4762351,O=C(O)c1ccc(-c2cnc3c(c2)c(-c2ccc4nonc4c2)nn3C2CCCCO2)cc1,inactive,10000.0
CHEMBL4750922,COc1ccc(-n2cc(-c3ccc4nonc4c3)c3cc(C(=O)O)cnc32)cc1,inactive,6700.0
CHEMBL4786693,COc1ccc(-n2cc(-c3ccc4nonc4c3)c3cc(/C=C/C(=O)O)cnc32)cc1,inactive,3400.0
CHEMBL4760652,COc1ccc(-n2cc(-c3ccc4nonc4c3)c3cc(C4=CCC(C(=O)O)CC4)cnc32)cc1,inactive,1600.0
CHEMBL4786030,CCOC(=O)c1ccc(-c2cnc3c(c2)c(-c2ccc4nonc4c2)cn3-c2ccc(OC)cc2)cc1,inactive,2300.0
CHEMBL4781443,COc1ccc(-n2cc(-c3ccc4nonc4c3)c3cc(-c4ccc(NS(C)(=O)=O)cc4)cnc32)cc1,active,75.0
CHEMBL4763014,COc1ccc(-n2cc(-c3ccc(C(=O)O)cc3)c3cc(-c4ccc5nonc5c4)cnc32)cc1,active,65.0
CHEMBL4785466,COc1ccc(-n2cc(-c3ccc(C(=O)O)cc3)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,inactive,10000.0
CHEMBL4750435,COc1ccc(-n2cc(-c3ccc4ccc(=O)oc4c3)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,active,31.0
CHEMBL590043,Cn1c(-c2ccccc2)c(-c2cn(CCC(=O)Nc3ccc(-c4ccccc4)cc3)nn2)c2cc(C(=O)O)c(O)cc21,inactive,12000.0
CHEMBL501993,O=S(=O)([O-])c1ccc2cc(/N=N/c3cc(S(=O)(=O)[O-])c4cccnc4c3O)ccc2c1.[Na+].[Na+],active,410.0
CHEMBL1765357,O=C1/C(=N\Nc2ccc(S(=O)(=O)O)cc2)C(c2ccc([N+](=O)[O-])cc2)=NN1c1ccccc1,active,60.0
CHEMBL1232829,CCc1oc2cc(S(=O)(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)ccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,inactive,3100.0
CHEMBL4777771,Cn1cc2c(Cl)c(-c3n[nH]c4nc(N5CCC6(CC5)CC(F)(F)C[C@H]6N)c(CO)nc34)ccc2n1,active,11.0
CHEMBL4759997,C[C@@H]1OCC2(CCN(c3nc4[nH]nc(-c5ccc6nn(C)c(Cl)c6c5Cl)c4nc3CO)CC2)[C@@H]1N,active,7.1
CHEMBL4762585,Cn1nc2ccc(-c3n[nH]c4nc(N5CCC6(CC5)CC(F)(F)C[C@H]6N)c(CO)nc34)c(Cl)c2c1Cl,active,7.0
CHEMBL4788960,Cn1nc2ccc(-c3n[nH]c4nc(N5CCC6(CC5)C[C@H](F)C[C@H]6N)c(CO)nc34)c(Cl)c2c1Cl,active,7.1
CHEMBL4752044,COc1cnc2ccc(-c3n[nH]c4nc(N5CCC6(CC5)CO[C@@H](C)[C@H]6N)c(CO)nc34)c(Cl)c2n1,active,11.0
CHEMBL4782469,C[C@@H]1OCC2(CCN(c3nc4[nH]nc(-c5cccc(Cl)c5F)c4nc3CO)CC2)[C@@H]1N,active,5.4
CHEMBL4760367,O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)C(c1ccccc1)S(=O)(=O)O,inactive,100000.0
CHEMBL4783639,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(c1ccccc1)S(=O)(=O)O,inactive,200000.0
CHEMBL4742123,O=C(Nc1nc2ccccc2s1)C(c1ccccc1)S(=O)(=O)O,inactive,200000.0
CHEMBL4778085,O=C(Nc1cnc2ccccc2c1)C(c1ccccc1)S(=O)(=O)O,inactive,200000.0
CHEMBL4748824,O=C(Nc1ccc(N2CCOCC2)cc1)C(c1ccccc1)S(=O)(=O)O,inactive,200000.0
CHEMBL4800195,O=C(Nc1ccc(-n2ccnc2)cc1)C(c1ccccc1)S(=O)(=O)O,inactive,100000.0
CHEMBL4797766,O=C(Nc1ccc2nc(C(F)(F)F)[nH]c2c1)C(c1ccccc1)S(=O)(=O)O,inactive,200000.0
CHEMBL4786243,O=C(Nc1ccc(OCc2ccccc2)c(Cl)c1)C(c1ccccc1)S(=O)(=O)O,inactive,200000.0
CHEMBL4794972,Cc1c(Br)cc(NC(=O)C(c2ccccc2)S(=O)(=O)O)cc1Br,inactive,200000.0
CHEMBL462894,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12,inactive,500000.0
CHEMBL459016,COC(=O)C1=CO[C@@H](O)[C@@H]2C(CO)=CC[C@H]12,inactive,500000.0
CHEMBL4777827,CCc1ccccc1NC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12,inactive,100000.0
CHEMBL4778849,CC(C)(C)c1ccc(Oc2ccc(NC(=O)C3=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]4C(CO)=CC[C@H]34)cc2)cc1,inactive,100000.0
CHEMBL4786441,O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)[C@@H]2C(COCc3ccccc3)=CC[C@H]12,inactive,3320.0
CHEMBL4788294,CCOS(=O)(=O)/C=C/c1ccc(OCC2=CC[C@@H]3C(C(=O)Nc4ccc(Oc5ccc(-c6ccccc6)cc5)cc4)=CO[C@@H](OC)[C@H]23)cc1,inactive,1240.0
CHEMBL4800140,CCOS(=O)(=O)/C=C/c1ccc(OCC2=CC[C@@H]3C(C(=O)Nc4ccc(Oc5ccc(Br)cc5Cl)cc4)=CO[C@@H](OCc4ccccc4)[C@H]23)cc1,inactive,3970.0
CHEMBL4781365,O=C1C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CO1,inactive,50000.0
