SMILES,IC50(microM)
CO[C@H]1O[C@H](Cn2cc(CNc3nc(OC)c4ncn(Cc5cn(C[C@H]6O[C@H](OC)[C@H](OCc7ccccc7)[C@@H](OCc7ccccc7)[C@@H]6OCc6ccccc6)nn5)c4n3)nn2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,>80.0
CC(C)CC(=O)Nc1cc(ccc1C)-c1nc2ncccc2o1,>80.0
Cc1ccc(Cn2cc(C=O)c(n2)-c2ccc(C)cc2)cc1,>80.0
Nc1nc(Cl)c2[nH]cnc2n1,>80.0
Nc1nc(Cl)c2ncn(CC#C)c2n1,>80.0
Clc1nc(NCC#C)nc2n(CC#C)cnc12,>80.0
CC(=O)OC[C@H]1O[C@@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)n1cc(Cn2cnc3c(Cl)nc(N)nc23)nn1,>80.0
CC(=O)OC[C@H]1O[C@@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)n1cc(CNc2nc(Cl)c3ncn(Cc4cn(nn4)[C@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)c3n2)nn1,>80.0
CO[C@H]1O[C@H](Cn2cc(Cn3cnc4c(Cl)nc(N)nc34)nn2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,>80.0
CO[C@H]1O[C@H](Cn2cc(Cn3cnc4c(Cl)nc(N)nc34)nn2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,>80.0
CO[C@H]1O[C@H](Cn2cc(Cn3cnc4c(OC)nc(N)nc34)nn2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,>80.0
CO[C@H]1O[C@H](Cn2cc(Cn3cnc4c(OC)nc(N)nc34)nn2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,>80.0
CO[C@H]1O[C@H](Cn2cc(CNc3nc(Cl)c4ncn(Cc5cn(C[C@H]6O[C@H](OC)[C@H](OCc7ccccc7)[C@@H](OCc7ccccc7)[C@@H]6OCc6ccccc6)nn5)c4n3)nn2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,>80.0
CO[C@H]1O[C@H](Cn2cc(CNc3nc(Cl)c4ncn(Cc5cn(C[C@H]6O[C@H](OC)[C@H](OCc7ccccc7)[C@@H](OCc7ccccc7)[C@H]6OCc6ccccc6)nn5)c4n3)nn2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,>80.0
Cn1c(c(-c2cn(CCC(=O)Nc3ccccc3)nn2)c2cc(C(O)=O)c(O)cc12)-c1ccccc1,86.0
CC1(N)CCN(CC1)c1nc(Cl)c(-c2cccc(F)c2)c(n1)C(N)=O,87.0
[O-]P([O-])(=O)C(F)(F)c1ccc(CCCCc2ccc(cc2)C(F)(F)P([O-])([O-])=O)cc1,91.0
C[C@H]1CN(C[C@@H](C)N1)c1ncc(c(N)n1)-c1cccc(Cl)c1,99.0
COC(=O)c1ccc2cc(ccc2c1)C(=O)Nc1ccc(cc1)C(O)=O,>100.0
CC[C@H](C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](Cc1ccc(OP(O)(O)=O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(O)=O)C(O)=O,>100.0
CC[C@H](C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)C(Cc1ccc(OP(O)(O)=O)cc1)c1ccccc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,>100.0
CC[C@H](C)[C@H](NC(=O)N[C@H]1CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC1=O)[C@@H](C)CC)C(O)=O,>100.0
CC[C@H](C)[C@H](NC(=O)N[C@H]1CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(=O)c2ccccc2NC(N)=O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC1=O)C(C)C)C(O)=O,>100.0
CC[C@H](C)[C@H](NC(=O)N[C@H]1CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC1=O)C(C)C)C(O)=O,>100.0
OC(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3)c2c1,>100.0
OC(=O)c1ccc2[nH]cc(C(=O)c3cccc4ccccc34)c2c1,>100.0
COC(=O)c1ccc2[nH]cc(C(=O)c3cccc4ccccc34)c2c1,>100.0
OC(=O)c1ccc2[nH]cc(C(=O)c3ccccc3)c2c1,>100.0
COC(=O)c1ccc2[nH]cc(C(=O)c3ccccc3)c2c1,>100.0
OC(=O)c1ccc2OC(=O)\C(=N/Nc3ccccc3F)c2c1,>100.0
Clc1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCc1cccs1,>100.0
Clc1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCc1ccccn1,>100.0
Clc1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCN1CCOCC1,>100.0
CCCNS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3Cl)c2c1,>100.0
CC(C)CNS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3Cl)c2c1,>100.0
Clc1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCc1ccco1,>100.0
COCCNS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3Cl)c2c1,>100.0
CCC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3Cl)c2c1,>100.0
Clc1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCC1CCCO1,>100.0
Clc1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCc1ccncc1,>100.0
OC(=O)C(=O)Nc1cccc(c1)-c1ccccc1,>100.0
OC(=O)C(=O)Nc1cnc2ccccc2c1,>100.0
CCc1ccccc1NC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1CC=C2CO,>100.0
CC(C)(C)c1ccc(Oc2ccc(NC(=O)C3=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]4[C@@H]3CC=C4CO)cc2)cc1,>100.0
COc1c2CC(C)(C)Cc2c2C(=O)OC(O)Cc2c1C=O,>100.0
C[C@H]1CN(C[C@@H](C)N1)c1ncc(c(N)n1)-c1cccc(Cl)c1Cl,>100.0
OCC#Cc1c(oc2cc(O)c(cc12)C(O)=O)-c1ccccc1,>100.0
CC1(CN)CCN(CC1)c1ncc(-c2cccc(Cl)c2Cl)c(=O)[nH]1,>100.0
CC1(C)CC(CC(C)(C)N1)Nc1nc(cs1)-c1ccccc1,>100.0
OC(=O)C(=O)Nc1ccccc1,>100.0
OC(=O)C(=O)Nc1ccc(cc1)C#C,>100.0
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1ccccc1,>100.0
COc1cccc(-c2nnc3n(Cc4ccccc4Cl)c(=O)c4ccccc4n23)c1O,>100.0
COc1cccc(-c2nnc3n(Cc4ccc(cc4Cl)C(=O)N4CCC[C@H]4C(O)=O)c(=O)c4ccccc4n23)c1O,>100.0
OC(=O)c1ccc(O)c(c1)-c1nnc2n(Cc3ccccc3Cl)c(=O)c3ccccc3n12,>100.0
Oc1ccccc1-c1nnc2n(Cc3ccccc3Cl)c(=O)c3ccccc3n12,>100.0
C[C@H]1CN(C[C@@H](C)N1)c1ncc(c(N)n1)-c1cccc(C)c1C,>100.0
OS(=O)(=O)c1ccc(NC(=O)c2[nH]c(nc2-c2ccc(cc2)[N+]([O-])=O)-c2ccccc2)cc1,>100.0
OS(=O)(=O)C(C(=O)Nc1nc2ccc(cc2s1)[N+]([O-])=O)c1ccccc1,>100.0
OS(=O)(=O)C(C(=O)Nc1ccc(cc1)-n1ccnc1)c1ccccc1,>100.0
OC(=O)c1ccc(NC(=O)c2ccc3cc(ccc3c2)C(O)=O)cc1,>100.0
CCOC(=O)c1cccc(NC(=O)c2ccc3cc(ccc3c2)C(=O)OC)c1,>100.0
OC(=O)c1cccc(NC(=O)c2ccc3cc(ccc3c2)C(O)=O)c1,>100.0
OC(=O)c1ccc2cc(ccc2c1)C(=O)Nc1cccc(c1)S(O)(=O)=O,>100.0
OC(=O)c1ccc2cc(ccc2c1)C(=O)Nc1cc(cc(c1)C(O)=O)C(O)=O,>100.0
OC(=O)c1ccc2cc(ccc2c1)C(=O)Nc1ccccc1,>100.0
NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3C(O)=O)c2c1,>100.0
Cc1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(O)(=O)=O,>100.0
OS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3F)c2c1,>100.0
OS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3)c2c1,>100.0
CN(C)S(=O)(=O)c1ccc2N(C)C(=O)\C(=N/Nc3ccccc3[N+]([O-])=O)c2c1,>100.0
CCN1C(=O)\C(=N/Nc2ccccc2[N+]([O-])=O)c2cc(ccc12)S(=O)(=O)N(C)C,>100.0
CN(C)S(=O)(=O)c1ccc2N(Cc3ccccc3)C(=O)\C(=N/Nc3ccccc3[N+]([O-])=O)c2c1,>100.0
[O-][N+](=O)c1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)N1CCOCC1,>100.0
CN(C)CCNS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3[N+]([O-])=O)c2c1,>100.0
CCCNS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3[N+]([O-])=O)c2c1,>100.0
COCCNS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3[N+]([O-])=O)c2c1,>100.0
CCC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3[N+]([O-])=O)c2c1,>100.0
[O-][N+](=O)c1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCC1CCCO1,>100.0
[O-][N+](=O)c1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCc1ccco1,>100.0
[O-][N+](=O)c1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCc1cccs1,>100.0
COc1cccc(CNS(=O)(=O)c2ccc3NC(=O)\C(=N/Nc4ccccc4[N+]([O-])=O)c3c2)c1,>100.0
COc1ccc(CNS(=O)(=O)c2ccc3NC(=O)\C(=N/Nc4ccccc4[N+]([O-])=O)c3c2)cc1,>100.0
CN(Cc1ccccc1)S(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3[N+]([O-])=O)c2c1,>100.0
[O-][N+](=O)c1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCc1ccncc1,>100.0
CN(C)S(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3Cl)c2c1,>100.0
NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3Cl)c2c1,>100.0
COc1ccc(CNS(=O)(=O)c2ccc3NC(=O)\C(=N/Nc4ccccc4Cl)c3c2)cc1,>100.0
Clc1ccc(CNS(=O)(=O)c2ccc3NC(=O)\C(=N/Nc4ccccc4Cl)c3c2)cc1,>100.0
COc1cccc(CNS(=O)(=O)c2ccc3NC(=O)\C(=N/Nc4ccccc4Cl)c3c2)c1,>100.0
CN(Cc1ccccc1)S(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3Cl)c2c1,>100.0
Clc1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCc1cccnc1,>100.0
[O-][N+](=O)c1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCc1cccnc1,>100.0
OC(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3[N+]([O-])=O)c2c1,>100.0
CCN(CC)C(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3C(O)=O)c2c1,>100.0
CCN(CC)C(=O)c1ccc2NC(=O)\C(=N/Nc3cccc(c3)C(O)=O)c2c1,>100.0
CCN(CC)C(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3[N+]([O-])=O)c2c1,>100.0
OC(=O)c1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)C(=O)NCc1ccc(Cl)cc1,>100.0
CC(C)NC(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3C(O)=O)c2c1,>100.0
CC(C)NC(=O)c1ccc2NC(=O)\C(=N/Nc3cccc(c3)C(O)=O)c2c1,>100.0
OC(=O)c1cccc(N\N=C2/C(=O)Nc3ccc(cc23)C(=O)NCc2ccc(Cl)cc2)c1,>100.0
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3)c2c1,>100.0
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3C(N)=O)c2c1,>100.0
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3C(=O)NCCN(C)C)c2c1,>100.0
COCCNC(=O)c1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NC(C)C,>100.0
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3C(=O)NCc3ccccc3)c2c1,>100.0
CCOC(=O)c1ccc(N\C=C2/C(=O)Nc3ccc(cc23)S(=O)(=O)NC(C)C)cc1,>100.0
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3C(=O)NCCN3CCOCC3)c2c1,>100.0
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3C(=O)N(C)C)c2c1,>100.0
CNC(=O)c1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NC(C)C,>100.0
CCNC(=O)c1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NC(C)C,>100.0
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=C/Nc3ccccc3N(=O)=O)c2c1,>100.0
Clc1ccc(CNS(=O)(=O)c2ccc3NC(=O)Cc3c2)cc1,>100.0
Clc1ccc(CNS(=O)(=O)c2ccc3NC(=O)\C(=C/Nc4ccccc4N(=O)=O)c3c2)cc1,>100.0
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3cccc(c3)C(=O)NCc3ccccc3)c2c1,>100.0
CNC(=O)c1cccc(N\N=C2/C(=O)Nc3ccc(cc23)S(=O)(=O)NC(C)C)c1,>100.0
CCNC(=O)c1cccc(N\N=C2/C(=O)Nc3ccc(cc23)S(=O)(=O)NC(C)C)c1,>100.0
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3cccc(c3)C(=O)NCCN3CCOCC3)c2c1,>100.0
COC(=O)c1ccccc1\C=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NC(C)C,>100.0
CCc1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)C(O)=O,>100.0
CO[C@H]1O[C@H](COCc2cn(nn2)-c2ccc(cc2)C(=O)C(O)=O)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,>100.0
COC(=O)c1ccc2cc(ccc2c1)C(=O)Nc1ccc(cc1)S(N)(=O)=O,>100.0
NS(=O)(=O)c1ccc(NC(=O)c2ccc3cc(ccc3c2)C(O)=O)cc1,>100.0
CO[C@H]1O[C@H](Cn2cc(CO[C@@H](C)[C@H](NC(=O)OC(C)(C)C)C(O)=O)nn2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,>120.0
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,>120.0
CO[C@H]1O[C@H](Cn2cc(CO[C@@H](C)[C@H](NC(=O)OC(C)(C)C)C(O)=O)nn2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,>120.0
CO[C@H]1O[C@H](Cn2cc(COC[C@H](NC(=O)OC(C)(C)C)C(O)=O)nn2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,>120.0
Brc1ccc(s1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
Brc1cccc(c1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
Brc1cccc(n1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
Nc1ccc(cc1)-c1ccc(s1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
Cc1ccccc1-c1ccc(s1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
Cc1cccc(c1)-c1ccc(s1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
CCc1ccc(cc1)-c1ccc(s1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
CCCc1ccc(cc1)-c1ccc(s1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
CO[C@H]1O[C@H](Cn2cc(CO[C@@H](C)[C@H](NC(=O)OC(C)(C)C)C(O)=O)nn2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,>120.0
C[C@H](OCc1cn(nn1)[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1)[C@H](NC(=O)OC(C)(C)C)C(O)=O,>120.0
CC(C)(C)OC(=O)N[C@@H](COCc1cn(nn1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(O)=O,>120.0
CO[C@H]1O[C@H](Cn2cc(COC[C@H](NC(=O)OC(C)(C)C)C(O)=O)nn2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,>120.0
CCCCc1ccc(cc1)-c1ccc(s1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
CCOc1ccc(cc1)-c1ccc(s1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
CCCOc1ccc(cc1)-c1ccc(s1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
COC(=O)CCCOc1ccc(cc1)-c1ccc(s1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
Oc1ccc(cc1)-c1cccc(c1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
Nc1ccc(cc1)-c1cccc(c1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
Cc1ccccc1-c1cccc(c1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
Cc1cccc(c1)-c1cccc(c1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
CCCc1ccc(cc1)-c1cccc(c1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
CCCCc1ccc(cc1)-c1cccc(c1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
CCOc1ccc(cc1)-c1cccc(c1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
CCCOc1ccc(cc1)-c1cccc(c1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
COC(=O)CCCOc1ccc(cc1)-c1cccc(c1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
Oc1ccc(cc1)-c1cccc(n1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
Cc1ccccc1-c1cccc(n1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
Cc1cccc(c1)-c1cccc(n1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
CCCCc1ccc(cc1)-c1cccc(n1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
CCOc1ccc(cc1)-c1cccc(n1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
CCCOc1ccc(cc1)-c1cccc(n1)-c1noc(Cc2c[nH]c3ccccc23)n1,>120.0
CO[C@H]1O[C@H](Cn2cc(COC[C@H](NC(=O)OC(C)(C)C)C(O)=O)nn2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,>120.0
OC(=O)CCC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1Cl,143.6
[O-]P([O-])(=O)C(F)(F)c1ccc(COCCOCc2ccc(cc2)C(F)(F)P([O-])([O-])=O)cc1,152.0
OC(=O)c1cc(=O)n([nH]1)-c1ccc(cc1)S(O)(=O)=O,155.0
CC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3cccc(c3)C(O)=O)cc12,176.0
CC(=O)N(c1ccc2oc3CCCCc3c2c1)S(=O)(=O)c1ccc(cc1)C(O)=O,181.0
CCOP(O)(=O)C(N[C@@H](CO)C([O-])=O)c1ccccc1O,191.0
OS(=O)(=O)C(C(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1ccccc1,>200.0
OS(=O)(=O)C(C(=O)Nc1nc2ccccc2s1)c1ccccc1,>200.0
OS(=O)(=O)C(C(=O)Nc1cnc2ccccc2c1)c1ccccc1,>200.0
Cc1c(Br)cc(NC(=O)C(c2ccccc2)S(O)(=O)=O)cc1Br,>200.0
OS(=O)(=O)C(C(=O)Nc1ccc2nc([nH]c2c1)C(F)(F)F)c1ccccc1,>200.0
OS(=O)(=O)C(C(=O)Nc1ccc(OCc2ccccc2)c(Cl)c1)c1ccccc1,>200.0
OS(=O)(=O)C(C(=O)Nc1ccc(cc1)N1CCOCC1)c1ccccc1,>200.0
CCOP(O)(=O)C(N[C@@H](Cc1cnc[nH]1)C([O-])=O)c1ccccc1O,210.0
Cn1c(c(C#C)c2cc(C(O)=O)c(O)cc12)-c1ccccc1,212.0
C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)[C@@H]1CC[C@@H]2O,>300.0
COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]44CCNP(=O)(O4)N(CCCl)CCCl)[C@@H]3CCc2c1,>300.0
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,>300.0
OC(=O)\C=C\c1ccc(c(Cl)c1)-c1ccc(F)cc1,500.0
COC(=O)C1=CO[C@@H](O)[C@H]2[C@@H]1CC=C2CO,>500.0
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1CC=C2CO,>500.0
CCOP(=O)(OCC)[C@H](Nc1ccc(Cl)cc1)c1ccccc1O,>10000.0
CCOP(O)(=O)C(N[C@@H]([C@@H](C)O)C([O-])=O)c1ccccc1O,>10000.0
CCOP(=O)(OCC)[C@H](Nc1ccc(cc1)[N+]([O-])=O)c1ccccc1O,>10000.0
CCOP(=O)(OCC)[C@H](Nc1ccccc1Cl)c1ccccc1O,>10000.0
Oc1ccc(N[C@H](c2ccccc2O)P(O)(O)=O)cc1,>10000.0
CCOP(O)(=O)C(N[C@@H](Cc1c[nH]c2ccccc12)C([O-])=O)c1ccccc1O,>10000.0
CCOP(O)(=O)C(N[C@@H](CS)C([O-])=O)c1ccccc1O,>10000.0
CCOP(O)(=O)C(N[C@@H](Cc1ccccc1)C([O-])=O)c1ccccc1O,>10000.0
CCOP(O)(=O)C(N[C@@H](Cc1ccc(O)cc1)C([O-])=O)c1ccccc1O,>10000.0
CCOP(O)(=O)C(NCCCCCCNC(c1ccccc1O)P(O)(=O)OCC)c1ccccc1O,>10000.0
CCOP(O)(=O)C(NCCCNC(c1ccccc1O)P(O)(=O)OCC)c1ccccc1O,>10000.0
CCOP(O)(=O)C(NCCNC(c1ccccc1O)P(O)(=O)OCC)c1ccccc1O,>10000.0
CCOP(O)(=O)C(NCC([O-])=O)c1ccccc1O,>10000.0
CCOP(O)(=O)C(N[C@@H](C)C([O-])=O)c1ccccc1O,>10000.0
CCOP(=O)(OCC)[C@H](Nc1ccc(Br)cc1)c1ccccc1O,>10000.0
Cc1nc(Nc2cccc(c2C)-c2cccc(-c3nc4cc(CN5CCC(CC5)C(O)=O)cc(C#N)c4o3)c2C)c2ncc(CN3CC[C@@H](O)C3)cc2n1,<0.01
Cc1nc(Nc2cccc(c2C)-c2cccc(-c3nc4cc(CN5CCC(CC5)C(O)=O)cc(C#N)c4o3)c2C)c2ncc(CN3CC[C@@](C)(O)C3)cc2n1,<0.01
Cc1nc(Nc2cccc(c2C)-c2cccc(-c3nc4cc(CN5CCC(CC5)C(O)=O)cc(C#N)c4o3)c2C)c2ncc(CN3CC[C@](C)(O)C3)cc2n1,<0.01
C[C@@H](CO)NCc1cnc2c(Nc3cccc(c3C)-c3cccc(-c4nc5cc(CN6CCC(CC6)C(O)=O)cc(C#N)c5o4)c3C)nc(C)nc2c1,<0.01
Cc1nc(Nc2cccc(c2C)-c2cccc(-c3nc4cc(CN5CC[C@H](C5)C(O)=O)cc(C#N)c4o3)c2C)c2ncc(CN3CC[C@@H](O)C3)cc2n1,<0.01
Cc1nc(Nc2cccc(c2C)-c2cccc(-c3nc4cc(CN5CC[C@H](C5)C(O)=O)cc(C#N)c4o3)c2C)c2ncc(CN3CC[C@@](C)(O)C3)cc2n1,<0.01
Cc1nc(Nc2cccc(c2C)-c2cccc(-c3nc4cc(CN5CC[C@H](C5)C(O)=O)cc(C#N)c4o3)c2C)c2ncc(CN3CC[C@](C)(O)C3)cc2n1,<0.01
C[C@H]1CCC2(CCN(CC2)c2cnc(Sc3cccnc3C(F)(F)F)c(N)n2)[C@@H]1N,0.01
C[C@@H]1CCC2(CCN(CC2)c2cnc(Sc3cccnc3C(F)(F)F)c(N)n2)[C@@H]1N,0.01
N[C@@H]1C[C@@H](F)CC11CCN(CC1)c1cnc(Sc2ccnc(N)c2Cl)c(N)n1,0.01
N[C@@H]1CCCC11CCN(CC1)c1cnc(Sc2cccc(Cl)c2Cl)c(N)n1,0.01
N[C@@H]1CCCC11CCN(CC1)c1cnc(Sc2cc(N)ncc2Cl)c(N)n1,0.01
N[C@@H]1COCC11CCN(CC1)c1cnc(Sc2cccnc2Cl)c(N)n1,0.01
CO[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1cnc(Sc2ccnc(N)c2Cl)c(N)n1,0.01
N[C@@H]1CC(F)(F)CC11CCN(CC1)c1cnc(Sc2ccnc(N)c2Cl)c(N)n1,0.01
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc(N)c(-c2ccc(C)c(Cl)c2)c(=O)n1C,0.01
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3cccc4ncccc34)c3nccn23)[C@@H]1N,0.01
N[C@@H]1CCCC11CCN(CC1)c1ncc(Sc2cccc3ncccc23)c2nccn12,0.011
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4CCCc34)c3nccn23)[C@@H]1N,0.011
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4c(cccc34)C(N)=O)c3nccn23)[C@@H]1N,0.011
CC(C)Sc1ccccc1Sc1cnc(N2CCC3(Cc4ccccc4[C@H]3N)CC2)n2ccnc12,0.011
